DMSO_percent	total_volume	time_min	percent_volume
30.8298	5.5	120	0.819518682850741
30.8298	5.5	150	0.776094534851423
30.8298	5.5	150	0.776640999188225
30.8298	5.5	20	0.968809206472335
30.8298	5.5	20	0.964354592042598
30.8298	5.5	33	0.949314960517544
30.8298	5.5	33	0.944143266867255
30.8298	5.5	40	0.935681033016236
30.8298	5.5	40	0.93330260391975
30.8298	5.5	52	0.919433538859187
30.8298	5.5	52	0.917134017667523
30.8298	5.5	62	0.906796598959258
30.8298	5.5	62	0.904823354000347
30.8298	5.5	70	0.895062297623612
30.8298	5.5	70	0.890200022836896
30.8298	5.5	80	0.87827322032799
30.8298	5.5	80	0.875642886640506
30.8298	5.5	90	0.865455752715203
30.8298	5.5	90	0.863892141574362
32.1702	5.5	0	1
32.1702	5.5	0	1
32.1702	5.5	10	0.986432596317277
32.1702	5.5	10	0.977586337866071
32.1702	5.5	100	0.853641901433353
32.1702	5.5	100	0.851483194509379
32.1702	5.5	110	0.842898616187062
32.1702	5.5	110	0.839813162632904
32.1702	5.5	120	0.825418016464286
32.1702	5.5	120	0.823545804013684
32.1702	5.5	150	0.783719502542239
32.1702	5.5	150	0.785391328525785
32.1702	5.5	20	0.968735982818072
32.1702	5.5	20	0.964064089266715
32.1702	5.5	33	0.948679820852309
32.1702	5.5	33	0.943688032781325
32.1702	5.5	40	0.937403108438334
32.1702	5.5	40	0.934426362651764
32.1702	5.5	52	0.921561314939566
32.1702	5.5	52	0.91794062804118
32.1702	5.5	62	0.908268775567039
32.1702	5.5	62	0.907196976030784
32.1702	5.5	70	0.898435938222973
32.1702	5.5	70	0.893212109194542
32.1702	5.5	80	0.88332250304599
32.1702	5.5	80	0.878536325848824
32.1702	5.5	90	0.870212053253904
32.1702	5.5	90	0.866512863933103
33.5106	5.5	0	1
33.5106	5.5	0	1
33.5106	5.5	10	0.9829602836783
33.5106	5.5	10	0.978399349884523
33.5106	5.5	100	0.853925561792456
33.5106	5.5	100	0.852530679770478
33.5106	5.5	110	0.843768488797523
33.5106	5.5	110	0.839313597327964
33.5106	5.5	120	0.82780737409119
33.5106	5.5	120	0.826096060362169
33.5106	5.5	150	0.790262479270617
33.5106	5.5	150	0.791741773772065
33.5106	5.5	20	0.967487437822958
33.5106	5.5	20	0.962706452047336
33.5106	5.5	33	0.949664286268078
33.5106	5.5	33	0.94461369363123
33.5106	5.5	40	0.937902790304175
33.5106	5.5	40	0.933536718105954
33.5106	5.5	52	0.921760299294363
33.5106	5.5	52	0.917290042916925
33.5106	5.5	62	0.906887442408919
33.5106	5.5	62	0.906028316220097
33.5106	5.5	70	0.896730369413981
33.5106	5.5	70	0.892358736653723
33.5106	5.5	80	0.882038888832018
33.5106	5.5	80	0.877379012933581
33.5106	5.5	90	0.868798418677905
33.5106	5.5	90	0.865924117245413
34.8511	5.5	0	1
34.8511	5.5	0	1
34.8511	5.5	10	0.982082095199117
34.8511	5.5	10	0.980277248172483
34.8511	5.5	100	0.859559330800471
34.8511	5.5	100	0.858482656242313
34.8511	5.5	110	0.847342513643503
34.8511	5.5	110	0.848181458033045
34.8511	5.5	120	0.833666972049884
34.8511	5.5	120	0.83361786880024
34.8511	5.5	150	0.79519311503317
34.8511	5.5	150	0.79897096630452
34.8511	5.5	20	0.966133190925804
34.8511	5.5	20	0.962601681417501
34.8511	5.5	33	0.946836985755623
34.8511	5.5	33	0.944367529706019
34.8511	5.5	40	0.937418747606808
34.8511	5.5	40	0.935064018922785
34.8511	5.5	52	0.922466822131113
34.8511	5.5	52	0.920737562486894
34.8511	5.5	62	0.909702983310405
34.8511	5.5	62	0.909573541500608
34.8511	5.5	70	0.899309571699254
34.8511	5.5	70	0.89684600775548
34.8511	5.5	80	0.886181051769382
34.8511	5.5	80	0.883702910146961
34.8511	5.5	90	0.872505510175761
34.8511	5.5	90	0.872158495469356
36.1915	5.5	0	1
36.1915	5.5	0	1
36.1915	5.5	10	0.984659918661906
36.1915	5.5	10	0.980710179585148
36.1915	5.5	100	0.867469189599783
36.1915	5.5	100	0.865867041561966
36.1915	5.5	110	0.85672379149619
36.1915	5.5	110	0.85418185850527
36.1915	5.5	120	0.843246512518803
36.1915	5.5	120	0.842673848212387
36.1915	5.5	150	0.808460562725817
36.1915	5.5	150	0.808858051758165
36.1915	5.5	20	0.96912316961435
36.1915	5.5	20	0.965315731842603
36.1915	5.5	33	0.950046401796466
36.1915	5.5	33	0.947324687898992
36.1915	5.5	40	0.940683597017483
36.1915	5.5	40	0.938050993360694
36.1915	5.5	52	0.92738844343168
36.1915	5.5	52	0.923954365347975
36.1915	5.5	62	0.916825170719674
36.1915	5.5	62	0.91319676487458
36.1915	5.5	70	0.90662614879084
36.1915	5.5	70	0.902339059580895
36.1915	5.5	80	0.893148869813453
36.1915	5.5	80	0.889237407675357
36.1915	5.5	90	0.880035841619239
36.1915	5.5	90	0.877729397382474
37.5319	5.5	0	1
37.5319	5.5	0	1
37.5319	5.5	10	0.986235014823483
37.5319	5.5	10	0.981953559542927
37.5319	5.5	100	0.871615690599342
37.5319	5.5	100	0.869332686157148
37.5319	5.5	110	0.862378623455739
37.5319	5.5	110	0.858745409546735
37.5319	5.5	120	0.846675609311621
37.5319	5.5	120	0.844031242503771
37.5319	5.5	150	0.810835788794452
37.5319	5.5	150	0.811442989360117
37.5319	5.5	20	0.97406596995728
37.5319	5.5	20	0.967666612363952
37.5319	5.5	33	0.956042484291848
37.5319	5.5	33	0.952063794053077
37.5319	5.5	40	0.945881710433888
37.5319	5.5	40	0.940784344527452
37.5319	5.5	52	0.930548178975511
37.5319	5.5	52	0.926121641958933
37.5319	5.5	62	0.917616284974473
37.5319	5.5	62	0.917286299425168
37.5319	5.5	70	0.906716545745023
37.5319	5.5	70	0.902709265424203
37.5319	5.5	80	0.893969393086852
37.5319	5.5	80	0.891045489189912
37.5319	5.5	90	0.883808619228894
37.5319	5.5	90	0.881534712203378
38.8723	5.5	0	1
38.8723	5.5	0	1
38.8723	5.5	10	0.984859709676629
38.8723	5.5	10	0.981943377855956
38.8723	5.5	100	0.874827831452562
38.8723	5.5	100	0.873593495627639
38.8723	5.5	110	0.865234677961031
38.8723	5.5	110	0.863718471419371
38.8723	5.5	120	0.851213915165722
38.8723	5.5	120	0.849893900600445
38.8723	5.5	150	0.81763787794537
38.8723	5.5	150	0.818832376623051
38.8723	5.5	20	0.969918633699619
38.8723	5.5	20	0.967460143818441
38.8723	5.5	33	0.953786864036686
38.8723	5.5	33	0.95128432885455
38.8723	5.5	40	0.944378194266146
38.8723	5.5	40	0.941315129073243
38.8723	5.5	52	0.930726398912818
38.8723	5.5	52	0.927960767439187
38.8723	5.5	62	0.92076427797931
38.8723	5.5	62	0.918743987553781
38.8723	5.5	70	0.912646994255706
38.8723	5.5	70	0.907347787050337
38.8723	5.5	80	0.898995198902376
38.8723	5.5	80	0.896036774562123
38.8723	5.5	90	0.887741691921928
38.8723	5.5	90	0.885982078166619
40.2128	5.5	0	1
40.2128	5.5	0	1
40.2128	5.5	10	0.986485731282023
40.2128	5.5	10	0.985895873236986
40.2128	5.5	100	0.886360717554052
40.2128	5.5	100	0.886892711724759
40.2128	5.5	110	0.87697448624673
40.2128	5.5	110	0.877019545905507
40.2128	5.5	120	0.862987161161307
40.2128	5.5	120	0.863555927522207
40.2128	5.5	150	0.832067810972484
40.2128	5.5	150	0.836270339977456
40.2128	5.5	20	0.97495885502257
40.2128	5.5	20	0.97254353974343
40.2128	5.5	33	0.960848368567033
40.2128	5.5	33	0.960131675378578
40.2128	5.5	40	0.949671767940695
40.2128	5.5	40	0.950917115034556
40.2128	5.5	52	0.937156792864263
40.2128	5.5	52	0.936624797440218
40.2128	5.5	62	0.927954605308068
40.2128	5.5	62	0.927973839534335
40.2128	5.5	70	0.91783219899625
40.2128	5.5	70	0.916511746197015
40.2128	5.5	80	0.90807788018668
40.2128	5.5	80	0.906459404988685
40.2128	5.5	90	0.899059736381606
40.2128	5.5	90	0.897124691307664
41.5532	5.5	0	1
41.5532	5.5	0	1
41.5532	5.5	10	0.989772834196662
41.5532	5.5	10	0.9848614553267
41.5532	5.5	100	0.891573641578917
41.5532	5.5	100	0.890082594027042
41.5532	5.5	110	0.882659822872639
41.5532	5.5	110	0.879064144178814
41.5532	5.5	120	0.870217617595119
41.5532	5.5	120	0.868225988613755
41.5532	5.5	150	0.838090729341231
41.5532	5.5	150	0.838421992563245
41.5532	5.5	20	0.977339809102408
41.5532	5.5	20	0.974832376904764
41.5532	5.5	33	0.9615842593345
41.5532	5.5	33	0.958558124144071
41.5532	5.5	40	0.954156077079263
41.5532	5.5	40	0.948718411746161
41.5532	5.5	52	0.941342462688987
41.5532	5.5	52	0.937553625236829
41.5532	5.5	62	0.930014484749754
41.5532	5.5	62	0.927145814766842
41.5532	5.5	70	0.923886234389186
41.5532	5.5	70	0.919887055954254
41.5532	5.5	80	0.911629733668052
41.5532	5.5	80	0.907784511023498
41.5532	5.5	90	0.904572960525577
41.5532	5.5	90	0.901281804035143
42.8936	5.5	0	1
42.8936	5.5	0	1
42.8936	5.5	10	0.99080683750973
42.8936	5.5	10	0.986225141841522
42.8936	5.5	100	0.900759403709835
42.8936	5.5	100	0.899271003602125
42.8936	5.5	110	0.892060943092923
42.8936	5.5	110	0.89026508153559
42.8936	5.5	120	0.879661009873069
42.8936	5.5	120	0.877836760425197
42.8936	5.5	150	0.852085038981157
42.8936	5.5	150	0.852620085727288
42.8936	5.5	20	0.979015607359166
42.8936	5.5	20	0.976978797503161
42.8936	5.5	33	0.963826904114372
42.8936	5.5	33	0.961317099142576
42.8936	5.5	40	0.956281492753958
42.8936	5.5	40	0.953203248265734
42.8936	5.5	52	0.945547222205427
42.8936	5.5	52	0.942636553793684
42.8936	5.5	62	0.936478614328221
42.8936	5.5	62	0.93414504287123
42.8936	5.5	70	0.928705521862044
42.8936	5.5	70	0.924898698532869
42.8936	5.5	80	0.918896619464249
42.8936	5.5	80	0.915301972273953
42.8936	5.5	90	0.909642937956892
42.8936	5.5	90	0.907016115161669
44.234	5.5	0	1
44.234	5.5	0	1
44.234	5.5	10	0.988592513955326
44.234	5.5	10	0.989382733556147
44.234	5.5	100	0.901650629171367
44.234	5.5	100	0.901723652621135
44.234	5.5	110	0.892569316906009
44.234	5.5	110	0.894665776143736
44.234	5.5	120	0.881634675606904
44.234	5.5	120	0.883626437702693
44.234	5.5	150	0.856429400747951
44.234	5.5	150	0.857384729255108
44.234	5.5	20	0.978185684581234
44.234	5.5	20	0.979713603235105
44.234	5.5	33	0.964977016529503
44.234	5.5	33	0.966821592467721
44.234	5.5	40	0.957065167280388
44.234	5.5	40	0.95715246214668
44.234	5.5	52	0.947613189208281
44.234	5.5	52	0.948241742927487
44.234	5.5	62	0.938161211136174
44.234	5.5	62	0.939141298687328
44.234	5.5	70	0.930562562097813
44.234	5.5	70	0.92966189338725
44.234	5.5	80	0.920369252412209
44.234	5.5	80	0.919640231457524
44.234	5.5	90	0.911102607243474
44.234	5.5	90	0.911496204688284
45.5745	5.5	0	1
45.5745	5.5	0	1
45.5745	5.5	10	0.988690795612154
45.5745	5.5	10	0.987782524505109
45.5745	5.5	100	0.911340745160758
45.5745	5.5	100	0.908831667908553
45.5745	5.5	110	0.904047075799046
45.5745	5.5	110	0.901360594092536
45.5745	5.5	120	0.893761131827406
45.5745	5.5	120	0.890974311691205
45.5745	5.5	150	0.870758020763553
45.5745	5.5	150	0.871294421394563
45.5745	5.5	20	0.977785491381016
45.5745	5.5	20	0.975565541352573
45.5745	5.5	33	0.966884842607627
45.5745	5.5	33	0.966020992493257
45.5745	5.5	40	0.959404156082796
45.5745	5.5	40	0.958575791428025
45.5745	5.5	52	0.949866280763637
45.5745	5.5	52	0.947886054255143
45.5745	5.5	62	0.941637525586323
45.5745	5.5	62	0.940631882022955
45.5745	5.5	70	0.935839993529577
45.5745	5.5	70	0.932805607976339
45.5745	5.5	80	0.925928083884178
45.5745	5.5	80	0.924866490046611
45.5745	5.5	90	0.918260380196227
45.5745	5.5	90	0.918124805836334
46.9149	5.5	0	1
46.9149	5.5	0	1
46.9149	5.5	10	0.991837090305394
46.9149	5.5	10	0.990581305353537
46.9149	5.5	100	0.922242427143285
46.9149	5.5	100	0.920693677678141
46.9149	5.5	110	0.915051859417385
46.9149	5.5	110	0.91392989397037
46.9149	5.5	120	0.905095688719985
46.9149	5.5	120	0.90493923812897
46.9149	5.5	150	0.884077106136592
46.9149	5.5	150	0.88390075099448
46.9149	5.5	20	0.983076894535573
46.9149	5.5	20	0.983046252466299
46.9149	5.5	33	0.974117603407342
46.9149	5.5	33	0.971931940141295
46.9149	5.5	40	0.965755598354329
46.9149	5.5	40	0.966092504932596
46.9149	5.5	52	0.958787260810152
46.9149	5.5	52	0.957238854228867
46.9149	5.5	62	0.949898456858277
46.9149	5.5	62	0.950833889227095
46.9149	5.5	70	0.944367250915278
46.9149	5.5	70	0.94311081225917
46.9149	5.5	80	0.936254815532213
46.9149	5.5	80	0.935198739509884
46.9149	5.5	90	0.929248621337748
46.9149	5.5	90	0.928793774508113
48.2553	5.5	0	1
48.2553	5.5	0	1
48.2553	5.5	10	0.993343712840588
48.2553	5.5	10	0.989890084805214
48.2553	5.5	100	0.925181075865841
48.2553	5.5	100	0.925253559598162
48.2553	5.5	110	0.917896233550989
48.2553	5.5	110	0.918516549955802
48.2553	5.5	120	0.909117064607449
48.2553	5.5	120	0.907773776180628
48.2553	5.5	150	0.889317236777338
48.2553	5.5	150	0.888837735485739
48.2553	5.5	20	0.986284014338176
48.2553	5.5	20	0.983977137324626
48.2553	5.5	33	0.976803847777795
48.2553	5.5	33	0.97310418181514
48.2553	5.5	40	0.9687356209179
48.2553	5.5	40	0.968717314963953
48.2553	5.5	52	0.959924169982829
48.2553	5.5	52	0.960515246539259
48.2553	5.5	62	0.954133654296665
48.2553	5.5	62	0.953457492603281
48.2553	5.5	70	0.947969556953328
48.2553	5.5	70	0.945827581422944
48.2553	5.5	80	0.940124342152718
48.2553	5.5	80	0.938197670242609
48.2553	5.5	90	0.934520617295139
48.2553	5.5	90	0.931330799376973
49.5957	5.5	0	1
49.5957	5.5	0	1
49.5957	5.5	10	0.994944100766415
49.5957	5.5	10	0.99253913230533
49.5957	5.5	100	0.932295487315429
49.5957	5.5	100	0.929186739973521
49.5957	5.5	110	0.925366056486268
49.5957	5.5	110	0.924256296764938
49.5957	5.5	120	0.917125652256994
49.5957	5.5	120	0.915856788251701
49.5957	5.5	150	0.900644843798449
49.5957	5.5	150	0.898875040117681
49.5957	5.5	20	0.988877021686114
49.5957	5.5	20	0.986800648496528
49.5957	5.5	33	0.978765223218947
49.5957	5.5	33	0.977044584629684
49.5957	5.5	40	0.973507088016017
49.5957	5.5	40	0.970923239206608
49.5957	5.5	52	0.965818949975423
49.5957	5.5	52	0.964227601362118
49.5957	5.5	62	0.95832767340336
49.5957	5.5	62	0.957149595281724
49.5957	5.5	70	0.951585524488498
49.5957	5.5	70	0.95236727875187
49.5957	5.5	80	0.945592503230846
49.5957	5.5	80	0.942037415841983
49.5957	5.5	90	0.938101226658782
49.5957	5.5	90	0.937063668504994
50.9362	5.5	0	1
50.9362	5.5	0	1
50.9362	5.5	10	0.995193962465078
50.9362	5.5	10	0.992798557071912
50.9362	5.5	100	0.940579258315349
50.9362	5.5	100	0.940491436280452
50.9362	5.5	110	0.935015931025772
50.9362	5.5	110	0.935184569663317
50.9362	5.5	120	0.928154494035293
50.9362	5.5	120	0.927793473585422
50.9362	5.5	150	0.909795513979687
50.9362	5.5	150	0.910065641716166
50.9362	5.5	20	0.989186415546426
50.9362	5.5	20	0.987681343604583
50.9362	5.5	33	0.980175095168449
50.9362	5.5	33	0.9789636530716
50.9362	5.5	40	0.972966038866064
50.9362	5.5	40	0.972709498298988
50.9362	5.5	52	0.967559246639277
50.9362	5.5	52	0.965886872873735
50.9362	5.5	62	0.963554215360175
50.9362	5.5	62	0.961527783208852
50.9362	5.5	70	0.957640128670053
50.9362	5.5	70	0.956789876041138
50.9362	5.5	80	0.951705912894504
50.9362	5.5	80	0.950725374418333
50.9362	5.5	90	0.946142585604926
50.9362	5.5	90	0.944660872795526
52.2766	5.5	0	1
52.2766	5.5	0	1
52.2766	5.5	10	0.995031518853684
52.2766	5.5	10	0.99396978427896
52.2766	5.5	100	0.940653624135617
52.2766	5.5	100	0.941393127099665
52.2766	5.5	110	0.93568444285527
52.2766	5.5	110	0.936870100783876
52.2766	5.5	120	0.927402474054691
52.2766	5.5	120	0.928201696061963
52.2766	5.5	150	0.911574711458031
52.2766	5.5	150	0.913375023410318
52.2766	5.5	20	0.98887060223225
52.2766	5.5	20	0.987373825743436
52.2766	5.5	33	0.980722293152292
52.2766	5.5	33	0.978894001959687
52.2766	5.5	40	0.975157594268418
52.2766	5.5	40	0.976632488801792
52.2766	5.5	52	0.96999037387625
52.2766	5.5	52	0.969471759518478
52.2766	5.5	62	0.963034500271405
52.2766	5.5	62	0.964383476421551
52.2766	5.5	70	0.957867279879239
52.2766	5.5	70	0.959295193324625
52.2766	5.5	80	0.951880292954178
52.2766	5.5	80	0.952699720822445
52.2766	5.5	90	0.945990892918214
52.2766	5.5	90	0.948177180540003
53.617	5.5	0	1
53.617	5.5	0	1
53.617	5.5	10	0.994603677503082
53.617	5.5	10	0.995238459605549
53.617	5.5	100	0.943338613782363
53.617	5.5	100	0.947623738777041
53.617	5.5	110	0.93832774289237
53.617	5.5	110	0.942862221056485
53.617	5.5	120	0.930233259146993
53.617	5.5	120	0.933522920402921
53.617	5.5	150	0.916474771876693
53.617	5.5	150	0.920154207223412
53.617	5.5	20	0.985738290543861
53.617	5.5	20	0.988462455836113
53.617	5.5	33	0.978414710012329
53.617	5.5	33	0.980221312974464
53.617	5.5	40	0.973596564925796
53.617	5.5	40	0.97637563523607
53.617	5.5	52	0.967622065018494
53.617	5.5	52	0.969966172338743
53.617	5.5	62	0.961647565111192
53.617	5.5	62	0.965021392156566
53.617	5.5	70	0.957214871631581
53.617	5.5	70	0.960626399359248
53.617	5.5	80	0.953360355562357
53.617	5.5	80	0.956230934235994
53.617	5.5	90	0.948927662082744
53.617	5.5	90	0.952019203900293
54.9574	5.5	0	1
54.9574	5.5	0	1
54.9574	5.5	10	0.9949580341687
54.9574	5.5	10	0.994110715730588
54.9574	5.5	100	0.94259915822825
54.9574	5.5	100	0.946259395464072
54.9574	5.5	110	0.937945035922432
54.9574	5.5	110	0.939818081533603
54.9574	5.5	120	0.928447339932915
54.9574	5.5	120	0.932088504817041
54.9574	5.5	150	0.915696983139791
54.9574	5.5	150	0.918653357470838
54.9574	5.5	20	0.987201163659003
54.9574	5.5	20	0.98674901066444
54.9574	5.5	33	0.977311153759141
54.9574	5.5	33	0.978099042812196
54.9574	5.5	40	0.97246310969058
54.9574	5.5	40	0.97257764534431
54.9574	5.5	52	0.968002909147503
54.9574	5.5	52	0.969264901798198
54.9574	5.5	62	0.963736630367172
54.9574	5.5	62	0.964479722304237
54.9574	5.5	70	0.961021725688778
54.9574	5.5	70	0.961535325081637
54.9574	5.5	80	0.955785838094733
54.9574	5.5	80	0.956933844076334
54.9574	5.5	90	0.948610732873264
54.9574	5.5	90	0.951044574958035
56.2979	5.5	0	1
56.2979	5.5	0	1
56.2979	5.5	10	0.994470467042841
56.2979	5.5	10	0.995685878969505
56.2979	5.5	100	0.939646974024435
56.2979	5.5	100	0.944293754973599
56.2979	5.5	110	0.936903763631645
56.2979	5.5	110	0.939791937266738
56.2979	5.5	120	0.929771416610392
56.2979	5.5	120	0.933415087813502
56.2979	5.5	150	0.917518410189265
56.2979	5.5	150	0.920473208476342
56.2979	5.5	20	0.986966100886696
56.2979	5.5	20	0.988371029888759
56.2979	5.5	33	0.978079351491263
56.2979	5.5	33	0.981056180808015
56.2979	5.5	40	0.973142268493797
56.2979	5.5	40	0.977304666052297
56.2979	5.5	52	0.96721776889684
56.2979	5.5	52	0.970365210324284
56.2979	5.5	62	0.961095785979985
56.2979	5.5	62	0.965300786342647
56.2979	5.5	70	0.957343602901913
56.2979	5.5	70	0.960236362361011
56.2979	5.5	80	0.950629170025362
56.2979	5.5	80	0.955172422133694
56.2979	5.5	90	0.945316275502867
56.2979	5.5	90	0.949357695200914
57.6383	5.5	0	1
57.6383	5.5	0	1
57.6383	5.5	10	0.99760656700654
57.6383	5.5	10	0.996409050401996
57.6383	5.5	100	0.953265936049913
57.6383	5.5	100	0.954068897871951
57.6383	5.5	110	0.948463619161627
57.6383	5.5	110	0.950099645682573
57.6383	5.5	120	0.943846006769046
57.6383	5.5	120	0.945752090901824
57.6383	5.5	150	0.933871964001072
57.6383	5.5	150	0.933277367949971
57.6383	5.5	20	0.992021890021803
57.6383	5.5	20	0.991494529237527
57.6383	5.5	33	0.985639402039251
57.6383	5.5	33	0.98639085677737
57.6383	5.5	40	0.981251441551245
57.6383	5.5	40	0.981476335612899
57.6383	5.5	52	0.976863481063239
57.6383	5.5	52	0.97599484806471
57.6383	5.5	62	0.971478256827959
57.6383	5.5	62	0.972781713554739
57.6383	5.5	70	0.967489201838863
57.6383	5.5	70	0.968434158773987
57.6383	5.5	80	0.963300694100312
57.6383	5.5	80	0.963141822521485
57.6383	5.5	90	0.957516564366123
57.6383	5.5	90	0.96011735180386
58.9787	5.5	0	1
58.9787	5.5	0	1
58.9787	5.5	10	0.996528259161526
58.9787	5.5	10	0.998711731079323
58.9787	5.5	100	0.946959514967757
58.9787	5.5	100	0.952884882556296
58.9787	5.5	110	0.941366154727993
58.9787	5.5	110	0.946995613437997
58.9787	5.5	120	0.934615547542071
58.9787	5.5	120	0.941106344319698
58.9787	5.5	150	0.923969111277251
58.9787	5.5	150	0.9322722033057
58.9787	5.5	20	0.990742024430737
58.9787	5.5	20	0.992638279782739
58.9787	5.5	33	0.982255546825578
58.9787	5.5	33	0.986196965852271
58.9787	5.5	40	0.977819433531972
58.9787	5.5	40	0.981227613196554
58.9787	5.5	52	0.971647449819129
58.9787	5.5	52	0.975706215728668
58.9787	5.5	62	0.966632713052444
58.9787	5.5	62	0.970737337746048
58.9787	5.5	70	0.960846478321654
58.9787	5.5	70	0.965031767116407
58.9787	5.5	80	0.955253118081892
58.9787	5.5	80	0.960430760784202
58.9787	5.5	90	0.951395628261363
58.9787	5.5	90	0.956750145587674
60.3191	5.5	0	1
60.3191	5.5	0	1
60.3191	5.5	10	0.995828134064074
60.3191	5.5	10	0.998109105306451
60.3191	5.5	100	0.950582238204277
60.3191	5.5	100	0.955005190452299
60.3191	5.5	110	0.947454737549415
60.3191	5.5	110	0.951224376255863
60.3191	5.5	120	0.942671501253738
60.3191	5.5	120	0.947065188082585
60.3191	5.5	150	0.931081351768065
60.3191	5.5	150	0.935910957291038
60.3191	5.5	20	0.989868325584181
60.3191	5.5	20	0.994517478098437
60.3191	5.5	33	0.983511196538961
60.3191	5.5	33	0.987711622468588
60.3191	5.5	40	0.978743349755046
60.3191	5.5	40	0.982984873330047
60.3191	5.5	52	0.974174163253796
60.3191	5.5	52	0.978825685156768
60.3191	5.5	62	0.969008995904553
60.3191	5.5	62	0.973910724220468
60.3191	5.5	70	0.963049187424659
60.3191	5.5	70	0.968995275688838
60.3191	5.5	80	0.95927464205406
60.3191	5.5	80	0.964457713538718
60.3191	5.5	90	0.955102776118135
60.3191	5.5	90	0.959353565613997
61.6596	5.5	0	1
61.6596	5.5	0	1
61.6596	5.5	10	0.995004533195662
61.6596	5.5	10	0.998532622531461
61.6596	5.5	100	0.948123998570333
61.6596	5.5	100	0.956518295260803
61.6596	5.5	110	0.942936398427364
61.6596	5.5	110	0.952665087319081
61.6596	5.5	120	0.937364531607139
61.6596	5.5	120	0.946977784574201
61.6596	5.5	150	0.927373597998466
61.6596	5.5	150	0.937070549565501
61.6596	5.5	20	0.990777599745834
61.6596	5.5	20	0.995046595504459
61.6596	5.5	33	0.982707999523446
61.6596	5.5	33	0.988808490119601
61.6596	5.5	40	0.977712532719105
61.6596	5.5	40	0.98440543229107
61.6596	5.5	52	0.973677732607911
61.6596	5.5	52	0.978901255110901
61.6596	5.5	62	0.967721599110428
61.6596	5.5	62	0.973947401010215
61.6596	5.5	70	0.964071065676489
61.6596	5.5	70	0.968994020102201
61.6596	5.5	80	0.958883465533522
61.6596	5.5	80	0.965141285353154
61.6596	5.5	90	0.95427226540644
61.6596	5.5	90	0.960187431252468
63	5.5	0	1
63	5.5	0	1
63	5.5	10	0.997048242812084
63	5.5	10	1.00018731021565
63	5.5	100	0.960052886056865
63	5.5	100	0.96555954099342
63	5.5	110	0.957494696494007
63	5.5	110	0.961628440256248
63	5.5	120	0.953165452618396
63	5.5	120	0.957510994820002
63	5.5	150	0.943425725846166
63	5.5	150	0.948713207783994
63	5.5	20	0.994686837061753
63	5.5	20	0.998128346118381
63	5.5	33	0.988980106498446
63	5.5	33	0.992138764042231
63	5.5	40	0.985437997872947
63	5.5	40	0.987833525632052
63	5.5	52	0.979337699684584
63	5.5	52	0.98334145976451
63	5.5	62	0.976582726309198
63	5.5	62	0.979036221354331
63	5.5	70	0.972056698621062
63	5.5	70	0.976041188937111
63	5.5	80	0.965366048995116
63	5.5	80	0.970987675180913
63	5.5	90	0.963988562307422
63	5.5	90	0.967618505090686
0	5.5	0	1
0	5.5	0	1
0	5.5	10	0.964138829871279
0	5.5	10	0.956717353016667
0	5.5	100	0.653561095411462
0	5.5	100	0.660142481580218
0	5.5	110	0.625095838658132
0	5.5	110	0.631425751966225
0	5.5	120	0.605301033674495
0	5.5	120	0.613264259094316
0	5.5	150	0.506327008756308
0	5.5	150	0.520251605429559
0	5.5	20	0.921388075333589
0	5.5	20	0.916636135639041
0	5.5	33	0.876340792659577
0	5.5	33	0.873560999292992
0	5.5	40	0.847910089796264
0	5.5	40	0.847449845441002
0	5.5	52	0.80881126011784
0	5.5	52	0.809584269099087
0	5.5	62	0.779364442786809
0	5.5	62	0.779738561442936
0	5.5	70	0.751553559751947
0	5.5	70	0.753226194976884
0	5.5	80	0.718344093539731
0	5.5	80	0.718041948605197
0	5.5	90	0.690042430216016
0	5.5	90	0.690722041331169
1.34043	5.5	0	1
1.34043	5.5	0	1
1.34043	5.5	10	0.96914192636342
1.34043	5.5	10	0.960455416562172
1.34043	5.5	100	0.689614294273308
1.34043	5.5	100	0.692917674605554
1.34043	5.5	110	0.663994148291987
1.34043	5.5	110	0.666577651395291
1.34043	5.5	120	0.645271733921018
1.34043	5.5	120	0.64880954203372
1.34043	5.5	150	0.553794674231292
1.34043	5.5	150	0.564957218774384
1.34043	5.5	20	0.934382257209573
1.34043	5.5	20	0.928559682782383
1.34043	5.5	33	0.892706123275114
1.34043	5.5	33	0.88781362544388
1.34043	5.5	40	0.868232478666793
1.34043	5.5	40	0.865937742386937
1.34043	5.5	52	0.831674719105649
1.34043	5.5	52	0.83354169238345
1.34043	5.5	62	0.805561878009298
1.34043	5.5	62	0.806034274607465
1.34043	5.5	70	0.780434427143
1.34043	5.5	70	0.779095080934842
1.34043	5.5	80	0.750215793421441
1.34043	5.5	80	0.750880997301305
1.34043	5.5	90	0.722789098685022
1.34043	5.5	90	0.721440070742312
2.68085	5.5	0	1
2.68085	5.5	0	1
2.68085	5.5	10	0.972589088516542
2.68085	5.5	10	0.96455406786715
2.68085	5.5	100	0.709763369243823
2.68085	5.5	100	0.711092768952065
2.68085	5.5	110	0.685706589748811
2.68085	5.5	110	0.686674537542511
2.68085	5.5	120	0.661981627902008
2.68085	5.5	120	0.666509597418631
2.68085	5.5	150	0.581349939387698
2.68085	5.5	150	0.588213363423761
2.68085	5.5	20	0.940520113643739
2.68085	5.5	20	0.935353031419073
2.68085	5.5	33	0.900568262265889
2.68085	5.5	33	0.896024858938268
2.68085	5.5	40	0.877098789034954
